edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210103,22,fc,2t,grid_simple,regular_ll,9999,9999,275.044,274.96
1,ecmf,surface,0,20210103,23,fc,10u,grid_simple,regular_ll,9999,9999,-2.81834,-2.70116
1,ecmf,surface,0,20210103,23,fc,10v,grid_simple,regular_ll,9999,9999,-4.94282,-4.75923
1,ecmf,surface,0,20210103,23,fc,2t,grid_simple,regular_ll,9999,9999,275.373,275.26
1,ecmf,surface,0,20210103,24,fc,10u,grid_simple,regular_ll,9999,9999,-3.34198,-3.14081
1,ecmf,surface,0,20210103,24,fc,10v,grid_simple,regular_ll,9999,9999,-5.01677,-4.83806
1,ecmf,surface,0,20210103,24,fc,2t,grid_simple,regular_ll,9999,9999,275.784,275.693
1,ecmf,surface,0,20210104,1,fc,10u,grid_simple,regular_ll,9999,9999,-3.44798,-3.27122
1,ecmf,surface,0,20210104,1,fc,10v,grid_simple,regular_ll,9999,9999,-4.99809,-4.82817
1,ecmf,surface,0,20210104,1,fc,2t,grid_simple,regular_ll,9999,9999,276,275.943
1,ecmf,surface,0,20210104,2,fc,10u,grid_simple,regular_ll,9999,9999,-3.22813,-3.1256
1,ecmf,surface,0,20210104,2,fc,10v,grid_simple,regular_ll,9999,9999,-5.16547,-4.97504
1,ecmf,surface,0,20210104,2,fc,2t,grid_simple,regular_ll,9999,9999,275.868,275.831
1,ecmf,surface,0,20210104,3,fc,10u,grid_simple,regular_ll,9999,9999,-2.90518,-2.82901
1,ecmf,surface,0,20210104,3,fc,10v,grid_simple,regular_ll,9999,9999,-5.57577,-5.33895
1,ecmf,surface,0,20210104,3,fc,2t,grid_simple,regular_ll,9999,9999,275.803,275.772
1,ecmf,surface,0,20210104,4,fc,10u,grid_simple,regular_ll,9999,9999,-2.24736,-2.22685
1,ecmf,surface,0,20210104,4,fc,10v,grid_simple,regular_ll,9999,9999,-5.782,-5.53493
1,ecmf,surface,0,20210104,4,fc,2t,grid_simple,regular_ll,9999,9999,275.393,275.397
1,ecmf,surface,0,20210104,5,fc,10u,grid_simple,regular_ll,9999,9999,-2.1544,-2.10558
1,ecmf,surface,0,20210104,5,fc,10v,grid_simple,regular_ll,9999,9999,-6.01507,-5.74798
1,ecmf,surface,0,20210104,5,fc,2t,grid_simple,regular_ll,9999,9999,274.919,274.909
1,ecmf,surface,0,20210104,6,fc,10u,grid_simple,regular_ll,9999,9999,-2.20691,-2.1405
1,ecmf,surface,0,20210104,6,fc,10v,grid_simple,regular_ll,9999,9999,-6.18198,-5.91441
1,ecmf,surface,0,20210104,6,fc,2t,grid_simple,regular_ll,9999,9999,274.775,274.725
1,ecmf,surface,0,20210104,7,fc,10u,grid_simple,regular_ll,9999,9999,-2.25232,-2.16736
1,ecmf,surface,0,20210104,7,fc,10v,grid_simple,regular_ll,9999,9999,-6.46189,-6.18553
1,ecmf,surface,0,20210104,7,fc,2t,grid_simple,regular_ll,9999,9999,275.247,275.183
1,ecmf,surface,0,20210104,8,fc,10u,grid_simple,regular_ll,9999,9999,-2.89268,-2.72667
1,ecmf,surface,0,20210104,8,fc,10v,grid_simple,regular_ll,9999,9999,-6.76875,-6.48067
1,ecmf,surface,0,20210104,8,fc,2t,grid_simple,regular_ll,9999,9999,275.687,275.585
1,ecmf,surface,0,20210104,9,fc,10u,grid_simple,regular_ll,9999,9999,-3.27625,-3.09656
1,ecmf,surface,0,20210104,9,fc,10v,grid_simple,regular_ll,9999,9999,-6.65943,-6.42212
1,ecmf,surface,0,20210104,9,fc,2t,grid_simple,regular_ll,9999,9999,276.343,276.239
1,ecmf,surface,0,20210104,10,fc,10u,grid_simple,regular_ll,9999,9999,-3.61235,-3.41899
1,ecmf,surface,0,20210104,10,fc,10v,grid_simple,regular_ll,9999,9999,-6.54954,-6.34935
1,ecmf,surface,0,20210104,10,fc,2t,grid_simple,regular_ll,9999,9999,277.071,277.03
1,ecmf,surface,0,20210104,11,fc,10u,grid_simple,regular_ll,9999,9999,-4.00319,-3.79225
1,ecmf,surface,0,20210104,11,fc,10v,grid_simple,regular_ll,9999,9999,-6.46934,-6.29014
1,ecmf,surface,0,20210104,11,fc,2t,grid_simple,regular_ll,9999,9999,277.543,277.558
1,ecmf,surface,0,20210104,12,fc,10u,grid_simple,regular_ll,9999,9999,-4.22324,-3.84238
1,ecmf,surface,0,20210104,12,fc,10v,grid_simple,regular_ll,9999,9999,-6.28257,-5.9979
1,ecmf,surface,0,20210104,12,fc,2t,grid_simple,regular_ll,9999,9999,277.874,277.942
1,ecmf,surface,0,20210104,13,fc,10u,grid_simple,regular_ll,9999,9999,-5.08945,-4.82187
1,ecmf,surface,0,20210104,13,fc,10v,grid_simple,regular_ll,9999,9999,-6.23543,-6.02254
1,ecmf,surface,0,20210104,13,fc,2t,grid_simple,regular_ll,9999,9999,277.999,278.104
1,ecmf,surface,0,20210104,14,fc,10u,grid_simple,regular_ll,9999,9999,-4.97772,-4.69843
1,ecmf,surface,0,20210104,14,fc,10v,grid_simple,regular_ll,9999,9999,-6.0838,-5.80988
